Date,Open,High,Low,Close,Volume
"Sep 20, 2024","1,474.00","1,495.00","1,471.38","1,485.93","15,448,660"
"Sep 23, 2024","1,491.00","1,501.50","1,488.95","1,493.38","4,416,157"
"Sep 24, 2024","1,488.50","1,500.50","1,487.88","1,489.38","8,568,722"
"Sep 25, 2024","1,483.90","1,496.50","1,480.20","1,493.95","3,534,501"
"Sep 26, 2024","1,490.65","1,504.00","1,488.05","1,497.95","9,409,499"
"Sep 27, 2024","1,499.00","1,533.48","1,492.00","1,526.18","10,298,739"
"Sep 30, 2024","1,519.40","1,524.98","1,474.40","1,476.58","13,504,407"
"Oct 1, 2024","1,480.65","1,487.95","1,462.83","1,464.83","8,215,821"
"Oct 3, 2024","1,436.58","1,449.40","1,402.08","1,406.98","18,878,647"
"Oct 4, 2024","1,403.93","1,417.35","1,381.78","1,386.53","18,536,438"
"Oct 7, 2024","1,393.50","1,396.50","1,361.38","1,370.73","11,090,670"
"Oct 8, 2024","1,372.98","1,401.00","1,365.10","1,397.35","8,510,404"
"Oct 9, 2024","1,397.53","1,400.98","1,372.50","1,374.60","7,155,305"
"Oct 10, 2024","1,380.03","1,386.00","1,369.43","1,371.05","11,179,323"
"Oct 11, 2024","1,370.00","1,383.28","1,368.83","1,372.10","3,990,061"
"Oct 14, 2024","1,379.45","1,380.08","1,368.25","1,372.53","6,110,716"
"Oct 15, 2024","1,358.53","1,371.70","1,340.70","1,344.03","16,881,397"
"Oct 16, 2024","1,340.00","1,364.00","1,337.63","1,354.08","10,017,219"
"Oct 17, 2024","1,365.70","1,368.45","1,352.05","1,356.43","7,771,830"
"Oct 18, 2024","1,352.18","1,368.43","1,341.33","1,359.30","6,041,226"
"Oct 21, 2024","1,367.13","1,374.00","1,357.73","1,369.20","7,033,704"
"Oct 22, 2024","1,369.20","1,376.00","1,340.23","1,343.35","7,915,980"
"Oct 23, 2024","1,337.50","1,357.48","1,335.00","1,338.53","8,607,371"
"Oct 24, 2024","1,335.28","1,343.70","1,323.13","1,339.80","11,077,967"
"Oct 25, 2024","1,343.50","1,344.35","1,322.00","1,327.85","9,298,748"
"Oct 28, 2024","1,337.00","1,353.00","1,322.10","1,334.35","10,824,350"
"Oct 29, 2024","1,328.10","1,343.20","1,320.30","1,340.00","12,008,361"
"Oct 30, 2024","1,335.00","1,350.00","1,325.35","1,343.90","11,984,423"
"Oct 31, 2024","1,340.00","1,343.00","1,326.15","1,332.05","9,331,650"
"Nov 4, 2024","1,337.85","1,340.00","1,285.10","1,302.15","19,796,890"
"Nov 5, 2024","1,293.00","1,309.55","1,286.15","1,305.30","16,267,479"
"Nov 6, 2024","1,310.00","1,328.30","1,300.20","1,325.35","21,625,209"
"Nov 7, 2024","1,324.00","1,324.00","1,302.60","1,305.65","9,611,974"
"Nov 8, 2024","1,297.65","1,301.65","1,275.00","1,283.75","19,814,406"
"Nov 11, 2024","1,278.95","1,286.00","1,267.00","1,272.70","9,056,552"
"Nov 12, 2024","1,275.55","1,289.30","1,267.50","1,274.25","10,671,091"
"Nov 13, 2024","1,270.25","1,275.45","1,249.50","1,252.05","14,633,633"
"Nov 14, 2024","1,253.60","1,272.60","1,251.10","1,267.60","12,612,633"
"Nov 18, 2024","1,267.60","1,272.90","1,243.90","1,260.75","13,620,611"
"Nov 19, 2024","1,260.75","1,281.50","1,235.15","1,241.65","14,183,746"
"Nov 21, 2024","1,241.65","1,243.95","1,217.25","1,223.00","19,433,843"
"Nov 22, 2024","1,229.40","1,268.85","1,222.45","1,265.40","20,471,957"
"Nov 25, 2024","1,290.00","1,304.45","1,282.45","1,287.00","28,923,341"
"Nov 26, 2024","1,294.95","1,297.85","1,284.20","1,295.70","9,247,557"
"Nov 27, 2024","1,293.50","1,303.85","1,286.00","1,293.20","9,572,746"
"Nov 28, 2024","1,289.95","1,296.60","1,269.05","1,270.80","15,027,412"
"Nov 29, 2024","1,280.00","1,299.50","1,275.25","1,292.20","13,202,307"
"Dec 2, 2024","1,288.00","1,311.35","1,277.05","1,309.15","11,024,152"
"Dec 3, 2024","1,317.00","1,326.80","1,307.00","1,323.30","16,869,482"
"Dec 4, 2024","1,326.00","1,328.40","1,304.05","1,308.95","19,608,540"
"Dec 5, 2024","1,314.35","1,329.95","1,306.15","1,322.05","16,858,723"
"Dec 6, 2024","1,323.90","1,323.90","1,310.00","1,311.55","9,037,514"
"Dec 9, 2024","1,303.00","1,315.00","1,293.10","1,295.15","14,650,002"
"Dec 10, 2024","1,289.25","1,294.90","1,280.20","1,284.85","16,043,729"
"Dec 11, 2024","1,285.00","1,290.00","1,276.05","1,278.20","11,724,373"
"Dec 12, 2024","1,270.00","1,278.20","1,260.60","1,262.90","20,906,813"
"Dec 13, 2024","1,260.00","1,275.20","1,239.60","1,272.85","28,630,222"
"Dec 16, 2024","1,275.00","1,281.00","1,266.55","1,268.30","9,486,781"
"Dec 17, 2024","1,261.05","1,263.90","1,242.80","1,245.30","17,462,791"
"Dec 18, 2024","1,240.65","1,259.95","1,240.65","1,253.25","12,670,179"
"Dec 19, 2024","1,239.00","1,244.90","1,229.00","1,230.45","14,244,653"
"Dec 20, 2024","1,224.00","1,239.50","1,201.50","1,205.30","20,312,896"
"Dec 23, 2024","1,215.00","1,227.20","1,213.20","1,222.30","10,052,824"
"Dec 24, 2024","1,222.30","1,233.55","1,221.00","1,222.75","6,734,917"
"Dec 26, 2024","1,224.25","1,227.70","1,214.25","1,216.55","10,016,178"
"Dec 27, 2024","1,218.30","1,227.90","1,217.00","1,221.05","7,000,397"
"Dec 30, 2024","1,216.40","1,223.20","1,208.10","1,210.70","8,818,766"
"Dec 31, 2024","1,208.00","1,219.10","1,206.15","1,215.45","6,405,475"
"Jan 1, 2025","1,214.85","1,226.30","1,211.60","1,221.25","5,892,590"
"Jan 2, 2025","1,221.25","1,244.45","1,220.00","1,241.80","15,486,276"
"Jan 3, 2025","1,243.90","1,262.05","1,235.50","1,251.15","15,521,102"
"Jan 6, 2025","1,253.95","1,262.00","1,215.00","1,218.00","14,816,766"
"Jan 7, 2025","1,222.00","1,244.50","1,221.25","1,240.85","10,070,505"
"Jan 8, 2025","1,249.00","1,271.05","1,245.35","1,265.50","19,346,579"
"Jan 9, 2025","1,267.00","1,269.75","1,248.05","1,254.75","12,794,704"
"Jan 10, 2025","1,253.85","1,256.75","1,236.00","1,241.90","8,120,332"
"Jan 13, 2025","1,230.00","1,245.25","1,226.40","1,239.85","13,764,861"
"Jan 14, 2025","1,244.10","1,253.35","1,227.25","1,238.75","13,095,266"
"Jan 15, 2025","1,244.95","1,257.00","1,241.85","1,252.20","9,578,856"
"Jan 16, 2025","1,258.90","1,275.00","1,251.30","1,266.45","14,117,603"
"Jan 17, 2025","1,322.25","1,326.00","1,285.00","1,302.35","29,366,277"
"Jan 20, 2025","1,316.00","1,316.00","1,300.25","1,305.45","14,040,244"
"Jan 21, 2025","1,310.50","1,313.00","1,270.20","1,273.70","14,562,976"
"Jan 22, 2025","1,278.30","1,282.90","1,268.70","1,277.10","10,273,590"
"Jan 23, 2025","1,270.00","1,277.35","1,261.60","1,263.65","8,720,682"
"Jan 24, 2025","1,266.00","1,273.00","1,243.50","1,246.30","14,235,970"
"Jan 27, 2025","1,239.10","1,240.45","1,220.00","1,229.35","9,536,019"
"Jan 28, 2025","1,238.00","1,244.75","1,218.50","1,234.40","10,568,025"
"Jan 29, 2025","1,236.00","1,242.75","1,228.05","1,235.50","5,928,156"
"Jan 30, 2025","1,235.55","1,257.00","1,232.40","1,253.05","9,269,259"
"Jan 31, 2025","1,255.85","1,267.00","1,249.00","1,265.10","6,584,612"
