Date,Open,High,Low,Close,Volume
"Oct 16, 2024","3,138.00","3,147.90","3,052.15","3,068.00","1,972,106"
"Oct 17, 2024","3,055.00","3,065.30","2,952.20","2,964.60","3,622,197"
"Oct 18, 2024","2,945.35","2,988.85","2,914.70","2,964.25","3,407,751"
"Oct 21, 2024","2,959.75","3,001.40","2,892.90","2,998.20","5,059,952"
"Oct 22, 2024","3,005.00","3,008.95","2,878.20","2,887.20","4,195,638"
"Oct 23, 2024","2,876.15","2,924.90","2,781.25","2,793.50","7,913,897"
"Oct 24, 2024","2,763.00","2,842.20","2,763.00","2,826.35","3,992,102"
"Oct 25, 2024","2,825.00","2,825.05","2,679.30","2,720.85","4,532,596"
"Oct 28, 2024","2,730.00","2,834.90","2,713.90","2,781.00","2,813,985"
"Oct 29, 2024","2,762.00","2,797.95","2,702.55","2,746.90","3,156,567"
"Oct 30, 2024","2,689.25","2,755.85","2,669.05","2,707.70","5,677,865"
"Oct 31, 2024","2,707.70","2,752.00","2,671.60","2,728.55","3,833,325"
"Nov 4, 2024","2,804.50","2,971.75","2,804.50","2,883.95","7,559,263"
"Nov 5, 2024","2,875.50","2,908.00","2,822.10","2,899.45","3,562,624"
"Nov 6, 2024","2,910.00","2,953.80","2,885.40","2,934.55","2,902,347"
"Nov 7, 2024","2,971.75","2,972.55","2,857.95","2,891.35","4,251,557"
"Nov 8, 2024","2,910.00","2,990.95","2,851.25","2,974.90","4,455,563"
"Nov 11, 2024","2,962.35","3,009.60","2,889.05","2,930.60","2,628,672"
"Nov 12, 2024","2,931.20","2,945.90","2,880.00","2,898.55","2,414,528"
"Nov 13, 2024","2,876.00","2,895.00","2,782.90","2,798.95","3,949,602"
"Nov 14, 2024","2,815.00","2,842.40","2,736.25","2,807.20","2,478,112"
"Nov 18, 2024","2,844.00","2,874.70","2,800.05","2,846.90","2,405,351"
"Nov 19, 2024","2,845.00","2,998.00","2,845.00","2,948.95","5,230,405"
"Nov 21, 2024","2,962.50","2,974.00","2,918.00","2,936.25","3,821,808"
"Nov 22, 2024","2,944.00","3,063.50","2,896.70","3,012.95","4,827,125"
"Nov 25, 2024","3,075.00","3,149.65","3,022.40","3,045.60","6,299,837"
"Nov 26, 2024","3,053.50","3,068.10","2,952.50","2,985.20","2,144,702"
"Nov 27, 2024","3,025.95","3,070.00","2,986.05","3,004.80","3,593,911"
"Nov 28, 2024","2,995.00","2,999.95","2,892.00","2,898.70","4,457,143"
"Nov 29, 2024","2,903.00","2,991.65","2,903.00","2,966.10","3,542,836"
"Dec 2, 2024","2,984.00","3,026.25","2,961.90","3,016.40","2,318,823"
"Dec 3, 2024","3,041.70","3,041.70","2,987.65","3,027.30","2,308,865"
"Dec 4, 2024","3,003.00","3,051.85","3,003.00","3,031.75","3,364,025"
"Dec 5, 2024","3,049.95","3,099.00","3,016.05","3,071.60","3,797,063"
"Dec 6, 2024","3,075.50","3,099.00","3,065.95","3,073.00","2,688,767"
"Dec 9, 2024","3,063.40","3,073.00","3,040.00","3,051.25","1,879,542"
"Dec 10, 2024","3,047.95","3,081.25","3,005.30","3,066.90","2,061,909"
"Dec 11, 2024","3,052.00","3,115.00","3,047.80","3,072.05","2,409,385"
"Dec 12, 2024","3,084.80","3,086.00","3,045.00","3,059.65","1,958,999"
"Dec 13, 2024","3,051.00","3,093.10","3,000.00","3,081.40","2,467,964"
"Dec 16, 2024","3,089.40","3,092.15","3,040.00","3,084.85","2,300,493"
"Dec 17, 2024","3,055.10","3,093.75","3,028.00","3,041.50","2,564,201"
"Dec 18, 2024","3,026.10","3,062.00","3,024.55","3,051.20","2,014,105"
"Dec 19, 2024","3,006.00","3,045.00","2,970.50","3,014.65","2,372,390"
"Dec 20, 2024","3,014.65","3,025.00","2,886.35","2,906.35","8,046,336"
"Dec 23, 2024","2,918.00","2,942.40","2,891.10","2,909.30","2,142,508"
"Dec 24, 2024","2,909.40","2,950.20","2,900.80","2,928.70","1,858,546"
"Dec 26, 2024","2,925.00","2,984.45","2,923.35","2,975.65","2,162,163"
"Dec 27, 2024","2,987.20","3,064.00","2,978.05","3,049.45","2,290,315"
"Dec 30, 2024","3,028.05","3,044.60","2,991.05","3,002.90","2,336,275"
"Dec 31, 2024","2,994.40","3,018.90","2,971.20","3,007.10","1,536,411"
"Jan 1, 2025","3,007.10","3,086.95","2,995.20","3,082.00","1,686,613"
"Jan 2, 2025","3,100.00","3,228.10","3,085.05","3,211.10","4,298,090"
"Jan 3, 2025","3,215.00","3,237.05","3,175.70","3,190.55","2,257,218"
"Jan 6, 2025","3,209.60","3,235.00","3,090.10","3,105.70","2,657,204"
"Jan 7, 2025","3,110.00","3,131.30","3,081.75","3,108.85","1,978,328"
"Jan 8, 2025","3,135.00","3,135.00","3,057.00","3,086.10","2,715,102"
"Jan 9, 2025","3,103.80","3,157.90","3,085.35","3,126.50","2,434,207"
"Jan 10, 2025","3,110.00","3,149.60","3,055.00","3,092.85","2,341,303"
"Jan 13, 2025","3,053.65","3,066.85","2,993.45","2,999.65","2,207,294"
"Jan 14, 2025","3,000.00","3,078.45","2,999.65","3,049.50","2,851,530"
"Jan 15, 2025","3,057.10","3,063.95","2,951.00","2,960.25","2,440,803"
"Jan 16, 2025","2,978.15","2,997.40","2,945.00","2,980.60","2,598,449"
"Jan 17, 2025","2,969.95","2,970.35","2,903.10","2,917.35","2,002,830"
"Jan 20, 2025","2,910.00","2,935.95","2,877.30","2,888.10","2,905,527"
"Jan 21, 2025","2,900.10","2,907.00","2,808.90","2,821.30","3,381,309"
"Jan 22, 2025","2,848.00","2,851.90","2,805.85","2,826.45","3,133,157"
"Jan 23, 2025","2,826.45","2,899.40","2,810.00","2,886.45","2,650,506"
"Jan 24, 2025","2,875.00","2,896.00","2,790.00","2,801.40","2,665,366"
"Jan 27, 2025","2,772.30","2,846.90","2,754.15","2,831.60","2,022,141"
"Jan 28, 2025","2,835.00","2,925.00","2,784.00","2,870.60","2,432,787"
"Jan 29, 2025","2,883.95","2,933.50","2,856.30","2,924.35","1,808,565"
"Jan 30, 2025","2,924.35","3,008.90","2,919.00","2,971.45","3,055,352"
"Jan 31, 2025","2,970.00","3,049.85","2,955.10","2,989.85","2,412,370"
